Path;Class
?D:\Class_NN\Class_preprocessing_4400\4\19.jpgAverageingBlur-4.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\19.jpgClosing-1.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\19.jpgCrop-40x40.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\19.jpgDilation-1.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\19.jpgErosion-1.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\19.jpgGaussianBlur-0.25.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\19.jpgGaussianBlur-0.5.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\19.jpgMedianBlur-3.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\19.jpgMultiply-1.251.251.25.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\19.jpgMultiply-1.2511.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\19.jpgMultiply-1.51.51.5.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\19.jpgOpening-1.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\19.jpgOpening-3.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\19.jpgRotation-0.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\19.jpgRotation-15.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\19.jpgRotation-180.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\19.jpgRotation-20.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\19.jpgRotation-25.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\19.jpgRotation-45.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\19.jpgRotation-5.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\19.jpgRotation-50.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\19.jpgRotation-90.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\2.jpgAverageingBlur-4.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\2.jpgClosing-1.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\2.jpgCrop-40x40.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\2.jpgDilation-1.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\2.jpgErosion-1.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\2.jpgGaussianBlur-0.25.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\2.jpgGaussianBlur-0.5.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\2.jpgMedianBlur-3.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\2.jpgMultiply-1.251.251.25.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\2.jpgMultiply-1.2511.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\2.jpgMultiply-1.51.51.5.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\2.jpgOpening-1.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\2.jpgOpening-3.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\2.jpgRotation-0.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\2.jpgRotation-15.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\2.jpgRotation-180.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\2.jpgRotation-20.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\2.jpgRotation-25.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\2.jpgRotation-45.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\2.jpgRotation-5.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\2.jpgRotation-50.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\2.jpgRotation-90.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\20.jpgAverageingBlur-4.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\20.jpgClosing-1.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\20.jpgCrop-40x40.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\20.jpgDilation-1.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\20.jpgErosion-1.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\20.jpgGaussianBlur-0.25.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\20.jpgGaussianBlur-0.5.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\20.jpgMedianBlur-3.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\20.jpgMultiply-1.251.251.25.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\20.jpgMultiply-1.2511.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\20.jpgMultiply-1.51.51.5.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\20.jpgOpening-1.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\20.jpgOpening-3.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\20.jpgRotation-0.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\20.jpgRotation-15.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\20.jpgRotation-180.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\20.jpgRotation-20.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\20.jpgRotation-25.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\20.jpgRotation-45.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\20.jpgRotation-5.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\20.jpgRotation-50.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\20.jpgRotation-90.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\21.jpgAverageingBlur-4.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\21.jpgClosing-1.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\21.jpgCrop-40x40.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\21.jpgDilation-1.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\21.jpgErosion-1.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\21.jpgGaussianBlur-0.25.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\21.jpgGaussianBlur-0.5.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\21.jpgMedianBlur-3.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\21.jpgMultiply-1.251.251.25.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\21.jpgMultiply-1.2511.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\21.jpgMultiply-1.51.51.5.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\21.jpgOpening-1.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\21.jpgOpening-3.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\21.jpgRotation-0.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\21.jpgRotation-15.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\21.jpgRotation-180.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\21.jpgRotation-20.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\21.jpgRotation-25.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\21.jpgRotation-45.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\21.jpgRotation-5.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\21.jpgRotation-50.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\21.jpgRotation-90.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\22.jpgAverageingBlur-4.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\22.jpgClosing-1.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\22.jpgCrop-40x40.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\22.jpgDilation-1.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\22.jpgErosion-1.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\22.jpgGaussianBlur-0.25.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\22.jpgGaussianBlur-0.5.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\22.jpgMedianBlur-3.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\22.jpgMultiply-1.251.251.25.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\22.jpgMultiply-1.2511.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\22.jpgMultiply-1.51.51.5.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\22.jpgOpening-1.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\22.jpgOpening-3.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\22.jpgRotation-0.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\22.jpgRotation-15.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\22.jpgRotation-180.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\22.jpgRotation-20.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\22.jpgRotation-25.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\22.jpgRotation-45.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\22.jpgRotation-5.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\22.jpgRotation-50.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\22.jpgRotation-90.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\23.jpgAverageingBlur-4.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\23.jpgClosing-1.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\23.jpgCrop-40x40.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\23.jpgDilation-1.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\23.jpgErosion-1.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\23.jpgGaussianBlur-0.25.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\23.jpgGaussianBlur-0.5.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\23.jpgMedianBlur-3.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\23.jpgMultiply-1.251.251.25.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\23.jpgMultiply-1.2511.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\23.jpgMultiply-1.51.51.5.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\23.jpgOpening-1.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\23.jpgOpening-3.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\23.jpgRotation-0.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\23.jpgRotation-15.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\23.jpgRotation-180.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\23.jpgRotation-20.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\23.jpgRotation-25.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\23.jpgRotation-45.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\23.jpgRotation-5.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\23.jpgRotation-50.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\23.jpgRotation-90.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\24.jpgAverageingBlur-4.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\24.jpgClosing-1.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\24.jpgCrop-40x40.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\24.jpgDilation-1.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\24.jpgErosion-1.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\24.jpgGaussianBlur-0.25.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\24.jpgGaussianBlur-0.5.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\24.jpgMedianBlur-3.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\24.jpgMultiply-1.251.251.25.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\24.jpgMultiply-1.2511.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\24.jpgMultiply-1.51.51.5.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\24.jpgOpening-1.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\24.jpgOpening-3.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\24.jpgRotation-0.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\24.jpgRotation-15.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\24.jpgRotation-180.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\24.jpgRotation-20.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\24.jpgRotation-25.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\24.jpgRotation-45.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\24.jpgRotation-5.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\24.jpgRotation-50.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\24.jpgRotation-90.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\25.jpgAverageingBlur-4.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\25.jpgClosing-1.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\25.jpgCrop-40x40.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\25.jpgDilation-1.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\25.jpgErosion-1.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\25.jpgGaussianBlur-0.25.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\25.jpgGaussianBlur-0.5.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\25.jpgMedianBlur-3.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\25.jpgMultiply-1.251.251.25.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\25.jpgMultiply-1.2511.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\25.jpgMultiply-1.51.51.5.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\25.jpgOpening-1.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\25.jpgOpening-3.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\25.jpgRotation-0.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\25.jpgRotation-15.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\25.jpgRotation-180.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\25.jpgRotation-20.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\25.jpgRotation-25.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\25.jpgRotation-45.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\25.jpgRotation-5.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\25.jpgRotation-50.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\25.jpgRotation-90.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\26.jpgAverageingBlur-4.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\26.jpgClosing-1.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\26.jpgCrop-40x40.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\26.jpgDilation-1.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\26.jpgErosion-1.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\26.jpgGaussianBlur-0.25.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\26.jpgGaussianBlur-0.5.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\26.jpgMedianBlur-3.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\26.jpgMultiply-1.251.251.25.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\26.jpgMultiply-1.2511.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\26.jpgMultiply-1.51.51.5.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\26.jpgOpening-1.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\26.jpgOpening-3.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\26.jpgRotation-0.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\26.jpgRotation-15.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\26.jpgRotation-180.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\26.jpgRotation-20.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\26.jpgRotation-25.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\26.jpgRotation-45.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\26.jpgRotation-5.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\26.jpgRotation-50.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\26.jpgRotation-90.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\27.jpgAverageingBlur-4.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\27.jpgClosing-1.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\27.jpgCrop-40x40.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\27.jpgDilation-1.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\27.jpgErosion-1.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\27.jpgGaussianBlur-0.25.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\27.jpgGaussianBlur-0.5.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\27.jpgMedianBlur-3.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\27.jpgMultiply-1.251.251.25.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\27.jpgMultiply-1.2511.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\27.jpgMultiply-1.51.51.5.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\27.jpgOpening-1.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\27.jpgOpening-3.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\27.jpgRotation-0.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\27.jpgRotation-15.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\27.jpgRotation-180.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\27.jpgRotation-20.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\27.jpgRotation-25.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\27.jpgRotation-45.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\27.jpgRotation-5.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\27.jpgRotation-50.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\27.jpgRotation-90.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\28.jpgAverageingBlur-4.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\28.jpgClosing-1.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\28.jpgCrop-40x40.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\28.jpgDilation-1.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\28.jpgErosion-1.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\28.jpgGaussianBlur-0.25.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\28.jpgGaussianBlur-0.5.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\28.jpgMedianBlur-3.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\28.jpgMultiply-1.251.251.25.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\28.jpgMultiply-1.2511.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\28.jpgMultiply-1.51.51.5.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\28.jpgOpening-1.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\28.jpgOpening-3.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\28.jpgRotation-0.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\28.jpgRotation-15.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\28.jpgRotation-180.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\28.jpgRotation-20.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\28.jpgRotation-25.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\28.jpgRotation-45.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\28.jpgRotation-5.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\28.jpgRotation-50.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\28.jpgRotation-90.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\29.jpgAverageingBlur-4.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\29.jpgClosing-1.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\29.jpgCrop-40x40.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\29.jpgDilation-1.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\29.jpgErosion-1.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\29.jpgGaussianBlur-0.25.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\29.jpgGaussianBlur-0.5.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\29.jpgMedianBlur-3.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\29.jpgMultiply-1.251.251.25.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\29.jpgMultiply-1.2511.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\29.jpgMultiply-1.51.51.5.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\29.jpgOpening-1.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\29.jpgOpening-3.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\29.jpgRotation-0.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\29.jpgRotation-15.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\29.jpgRotation-180.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\29.jpgRotation-20.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\29.jpgRotation-25.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\29.jpgRotation-45.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\29.jpgRotation-5.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\29.jpgRotation-50.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\29.jpgRotation-90.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\3.jpgAverageingBlur-4.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\3.jpgClosing-1.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\3.jpgCrop-40x40.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\3.jpgDilation-1.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\3.jpgErosion-1.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\3.jpgGaussianBlur-0.25.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\3.jpgGaussianBlur-0.5.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\3.jpgMedianBlur-3.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\3.jpgMultiply-1.251.251.25.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\3.jpgMultiply-1.2511.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\3.jpgMultiply-1.51.51.5.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\3.jpgOpening-1.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\3.jpgOpening-3.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\3.jpgRotation-0.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\3.jpgRotation-15.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\3.jpgRotation-180.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\3.jpgRotation-20.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\3.jpgRotation-25.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\3.jpgRotation-45.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\3.jpgRotation-5.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\3.jpgRotation-50.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\3.jpgRotation-90.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\30.jpgAverageingBlur-4.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\30.jpgClosing-1.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\30.jpgCrop-40x40.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\30.jpgDilation-1.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\30.jpgErosion-1.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\30.jpgGaussianBlur-0.25.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\30.jpgGaussianBlur-0.5.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\30.jpgMedianBlur-3.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\30.jpgMultiply-1.251.251.25.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\30.jpgMultiply-1.2511.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\30.jpgMultiply-1.51.51.5.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\30.jpgOpening-1.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\30.jpgOpening-3.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\30.jpgRotation-0.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\30.jpgRotation-15.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\30.jpgRotation-180.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\30.jpgRotation-20.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\30.jpgRotation-25.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\30.jpgRotation-45.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\30.jpgRotation-5.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\30.jpgRotation-50.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\30.jpgRotation-90.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\31.jpgAverageingBlur-4.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\31.jpgClosing-1.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\31.jpgCrop-40x40.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\31.jpgDilation-1.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\31.jpgErosion-1.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\31.jpgGaussianBlur-0.25.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\31.jpgGaussianBlur-0.5.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\31.jpgMedianBlur-3.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\31.jpgMultiply-1.251.251.25.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\31.jpgMultiply-1.2511.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\31.jpgMultiply-1.51.51.5.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\31.jpgOpening-1.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\31.jpgOpening-3.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\31.jpgRotation-0.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\31.jpgRotation-15.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\31.jpgRotation-180.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\31.jpgRotation-20.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\31.jpgRotation-25.jpg;4
?D:\Class_NN\Class_preprocessing_4400\4\31.jpgRotation-45.jpg;4
